samples	het_score
['Sample0', 'Sample3', 'Sample4', 'Sample1', 'Sample2']	0.11175067268921937
['Sample2', 'Sample0+Sample3+Sample4+Sample1']	0.10636686768903934
['Sample0+Sample3+Sample4+Sample2', 'Sample1']	0.05266309151189765
['Sample3+Sample4+Sample1+Sample2', 'Sample0']	0.1285345340309605
['Sample3', 'Sample0+Sample4+Sample1+Sample2']	0.08919867093643652
['Sample4', 'Sample0+Sample3+Sample1+Sample2']	-0.01958204769732042
['Sample4+Sample1+Sample2', 'Sample0+Sample3']	0.12826882463764405
['Sample3+Sample4+Sample2', 'Sample0+Sample1']	0.06528150882852428
['Sample0+Sample2', 'Sample3+Sample4+Sample1']	0.06065821169923455
['Sample0+Sample3+Sample4', 'Sample1+Sample2']	0.14312720374403856
['Sample0+Sample4+Sample1', 'Sample3+Sample2']	0.07955643931759585
['Sample0+Sample3+Sample1', 'Sample4+Sample2']	0.06132891089575233
['Sample0+Sample3+Sample2', 'Sample4+Sample1']	0.03919010558737948
['Sample3+Sample1', 'Sample0+Sample4+Sample2']	0.051695307557950994
['Sample3+Sample4', 'Sample0+Sample1+Sample2']	0.06553802571317385
['Sample0+Sample4', 'Sample3+Sample1+Sample2']	0.11323263491199637
