samples	het_score
['Sample1', 'Sample4', 'Sample2', 'Sample0', 'Sample3']	0.11153317916654551
['Sample3', 'Sample1+Sample4+Sample2+Sample0']	0.010128792294118128
['Sample1', 'Sample4+Sample2+Sample0+Sample3']	0.10586234416438274
['Sample4', 'Sample1+Sample2+Sample0+Sample3']	0.05059690432944098
['Sample1+Sample4+Sample2+Sample3', 'Sample0']	0.12864801228273756
['Sample1+Sample4+Sample0+Sample3', 'Sample2']	0.03691007419878398
['Sample2+Sample3', 'Sample1+Sample4+Sample0']	0.034681972986201286
['Sample4+Sample2+Sample3', 'Sample1+Sample0']	0.09793839628998603
['Sample0+Sample3', 'Sample1+Sample4+Sample2']	0.08709075743898279
['Sample1+Sample3', 'Sample4+Sample2+Sample0']	0.05986731408254235
['Sample2+Sample0', 'Sample1+Sample4+Sample3']	0.10279977848329967
['Sample1+Sample4', 'Sample2+Sample0+Sample3']	0.0734296573287709
['Sample4+Sample0+Sample3', 'Sample1+Sample2']	0.09535614935047827
['Sample4+Sample2', 'Sample1+Sample0+Sample3']	0.054202202418048365
['Sample4+Sample0', 'Sample1+Sample2+Sample3']	0.07911471497975418
['Sample4+Sample3', 'Sample1+Sample2+Sample0']	0.0894254955522295
