samples	het_score
['Sample3', 'Sample4', 'Sample0', 'Sample1', 'Sample2']	0.29088103238834945
['Sample3+Sample4+Sample1+Sample2', 'Sample0']	0.2269293394913834
['Sample3+Sample4+Sample0+Sample1', 'Sample2']	0.18854946159524907
['Sample4+Sample0+Sample1+Sample2', 'Sample3']	0.032482482666808116
['Sample3+Sample4+Sample0+Sample2', 'Sample1']	0.1840683526086172
['Sample4', 'Sample3+Sample0+Sample1+Sample2']	0.17853443556154516
['Sample3+Sample0+Sample1', 'Sample4+Sample2']	0.23342872456781177
['Sample3+Sample4+Sample1', 'Sample0+Sample2']	0.135764708922284
['Sample3+Sample4+Sample2', 'Sample0+Sample1']	0.3222699926335366
['Sample4+Sample1', 'Sample3+Sample0+Sample2']	0.14304298931996495
['Sample3+Sample0', 'Sample4+Sample1+Sample2']	0.13199012822712597
['Sample3+Sample4', 'Sample0+Sample1+Sample2']	0.1789267547727485
['Sample4+Sample0+Sample1', 'Sample3+Sample2']	0.22656969704450935
['Sample3+Sample1', 'Sample4+Sample0+Sample2']	0.11369776921214647
['Sample3+Sample1+Sample2', 'Sample4+Sample0']	0.16379206614276368
['Sample3+Sample4+Sample0', 'Sample1+Sample2']	0.13911280788071784
