samples	het_score
['Sample1', 'Sample2', 'Sample4', 'Sample0', 'Sample3']	-0.01176466987205782
['Sample2', 'Sample1+Sample4+Sample0+Sample3']	-0.0026532010794558425
['Sample4', 'Sample1+Sample2+Sample0+Sample3']	0.005333560252168023
['Sample1+Sample2+Sample4+Sample0', 'Sample3']	-0.009871312521743291
['Sample0', 'Sample1+Sample2+Sample4+Sample3']	0.004781896996534144
['Sample2+Sample4+Sample0+Sample3', 'Sample1']	-0.0009642370571639454
['Sample1+Sample0+Sample3', 'Sample2+Sample4']	-0.00013428784935978245
['Sample4+Sample0+Sample3', 'Sample1+Sample2']	-0.0001553874451746495
['Sample2+Sample0+Sample3', 'Sample1+Sample4']	0.0005987052754586225
['Sample1+Sample3', 'Sample2+Sample4+Sample0']	-0.0018448415164701408
['Sample2+Sample0', 'Sample1+Sample4+Sample3']	0.0002633410571835011
['Sample2+Sample3', 'Sample1+Sample4+Sample0']	-0.0028872672200606453
['Sample2+Sample4+Sample3', 'Sample1+Sample0']	-0.00016511300483453475
['Sample1+Sample2+Sample0', 'Sample4+Sample3']	-0.001362853092217673
['Sample4+Sample0', 'Sample1+Sample2+Sample3']	0.002469205094237822
['Sample1+Sample2+Sample4', 'Sample0+Sample3']	0.00045173157973011995
