samples	het_score
['Sample4', 'Sample3', 'Sample1', 'Sample2', 'Sample0']	0.14902209065980418
['Sample4+Sample3+Sample2+Sample0', 'Sample1']	0.1065697675891327
['Sample3+Sample1+Sample2+Sample0', 'Sample4']	0.07369417572639092
['Sample0', 'Sample4+Sample3+Sample1+Sample2']	0.15861840907421457
['Sample4+Sample3+Sample1+Sample0', 'Sample2']	0.022056695959925304
['Sample4+Sample1+Sample2+Sample0', 'Sample3']	0.09095929889702338
['Sample4+Sample0', 'Sample3+Sample1+Sample2']	0.12900935303616612
['Sample4+Sample2', 'Sample3+Sample1+Sample0']	0.07016654342649163
['Sample4+Sample2+Sample0', 'Sample3+Sample1']	0.10685457780722836
['Sample4+Sample1+Sample0', 'Sample3+Sample2']	0.07717533252884316
['Sample4+Sample1+Sample2', 'Sample3+Sample0']	0.12674367572529854
['Sample1+Sample2+Sample0', 'Sample4+Sample3']	0.10015499645378337
['Sample4+Sample3+Sample2', 'Sample1+Sample0']	0.11318806850035769
['Sample3+Sample2+Sample0', 'Sample4+Sample1']	0.10417730112943345
['Sample1+Sample2', 'Sample4+Sample3+Sample0']	0.10485834137086208
['Sample4+Sample3+Sample1', 'Sample2+Sample0']	0.11444350069404627
