samples	het_score
['Sample0', 'Sample4', 'Sample2', 'Sample3', 'Sample1']	0.18461336445533447
['Sample1', 'Sample0+Sample4+Sample2+Sample3']	0.09582996535082357
['Sample4', 'Sample0+Sample2+Sample3+Sample1']	0.12306979296209279
['Sample0+Sample4+Sample2+Sample1', 'Sample3']	0.03939105922950128
['Sample0+Sample4+Sample3+Sample1', 'Sample2']	0.20025701667825138
['Sample4+Sample2+Sample3+Sample1', 'Sample0']	0.04493956775990199
['Sample4+Sample2+Sample3', 'Sample0+Sample1']	0.0990827039805079
['Sample4+Sample1', 'Sample0+Sample2+Sample3']	0.08177379863991345
['Sample4+Sample2', 'Sample0+Sample3+Sample1']	0.1281087777819125
['Sample0+Sample4+Sample2', 'Sample3+Sample1']	0.06862035795484281
['Sample4+Sample3', 'Sample0+Sample2+Sample1']	0.130843620779482
['Sample2+Sample3', 'Sample0+Sample4+Sample1']	0.11377939422768722
['Sample0+Sample3', 'Sample4+Sample2+Sample1']	0.08809620068379512
['Sample2+Sample1', 'Sample0+Sample4+Sample3']	0.16511477198636818
['Sample0+Sample4', 'Sample2+Sample3+Sample1']	0.10032921362659611
['Sample0+Sample2', 'Sample4+Sample3+Sample1']	0.09375036103136303
