samples	het_score
['Sample4', 'Sample2', 'Sample1', 'Sample0', 'Sample3']	-0.00909617191946154
['Sample3', 'Sample4+Sample2+Sample1+Sample0']	0.0026409097783511165
['Sample1', 'Sample4+Sample2+Sample0+Sample3']	0.0007089007955260386
['Sample2', 'Sample4+Sample1+Sample0+Sample3']	0.0028303595870144953
['Sample0', 'Sample4+Sample2+Sample1+Sample3']	-0.0025828383665765175
['Sample2+Sample1+Sample0+Sample3', 'Sample4']	-0.005108727831323557
['Sample4+Sample2+Sample1', 'Sample0+Sample3']	-0.0008348278346661909
['Sample4+Sample1+Sample3', 'Sample2+Sample0']	0.00020240116451036063
['Sample4+Sample0+Sample3', 'Sample2+Sample1']	-0.00035176207520968655
['Sample4+Sample3', 'Sample2+Sample1+Sample0']	-0.0008721960748454551
['Sample1+Sample0+Sample3', 'Sample4+Sample2']	0.000696414037210185
['Sample4+Sample0', 'Sample2+Sample1+Sample3']	-0.001983682957444089
['Sample4+Sample2+Sample0', 'Sample1+Sample3']	0.0008687806949210515
['Sample2+Sample3', 'Sample4+Sample1+Sample0']	0.001636392212301822
['Sample1+Sample0', 'Sample4+Sample2+Sample3']	0.00032694195554100957
['Sample2+Sample0+Sample3', 'Sample4+Sample1']	-0.00042499127241342813
