samples	het_score
['Sample4', 'Sample0', 'Sample2', 'Sample3', 'Sample1']	0.17324136329519618
['Sample4+Sample0+Sample2+Sample3', 'Sample1']	0.08974815623397162
['Sample4+Sample2+Sample3+Sample1', 'Sample0']	0.044691123059267465
['Sample2', 'Sample4+Sample0+Sample3+Sample1']	0.26967569968271093
['Sample0+Sample2+Sample3+Sample1', 'Sample4']	0.07396928026888559
['Sample3', 'Sample4+Sample0+Sample2+Sample1']	0.04807453879051988
['Sample2+Sample3', 'Sample4+Sample0+Sample1']	0.09413250545897028
['Sample4+Sample3', 'Sample0+Sample2+Sample1']	0.11266065717197318
['Sample4+Sample1', 'Sample0+Sample2+Sample3']	0.07000432472371818
['Sample0+Sample3', 'Sample4+Sample2+Sample1']	0.0724869859529399
['Sample3+Sample1', 'Sample4+Sample0+Sample2']	0.05889217343771013
['Sample4+Sample3+Sample1', 'Sample0+Sample2']	0.10797336941870213
['Sample0+Sample3+Sample1', 'Sample4+Sample2']	0.09486096895584087
['Sample2+Sample1', 'Sample4+Sample0+Sample3']	0.1775633118070428
['Sample0+Sample1', 'Sample4+Sample2+Sample3']	0.07834732108457622
['Sample4+Sample0', 'Sample2+Sample3+Sample1']	0.07959028594875478
